id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18747598,Spacious flat Downtown Montreal #301 CITQ #222125,126452184,John,,Ville-Marie,45.50628,-73.56691,Entire home/apt,112,1,417,3/17/24,5.03,6,113,82,"222125, expires: 2025-02-28"
18767039,Cosy Garden Apartment in Pointe-Claire - Pets OK,18881026,Gordon,,Pointe-Claire,45.45792,-73.78479,Entire home/apt,135,2,304,3/11/24,3.66,1,240,40,"306262, expires: 2024-08-31"
18793716,Private room with private bathroom (Gold room),114551726,David,,Villeray-Saint-Michel-Parc-Extension,45.53057,-73.64174,Private room,50,4,34,2/21/24,0.41,2,65,25,"312784, expires: 2024-04-16"
18796514,"DOWNTOWN VIP MONTREAL, GOOD VALUE ,GREAT DECOR 3",7250257,Stewie,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47223,-73.64617,Entire home/apt,1500,32,30,12/26/23,0.36,17,173,3,
18806218,Charmant et lumineux condo dans Outremont-Mile end,4114836,Sandra,,Outremont,45.51676,-73.59921,Entire home/apt,225,31,21,7/27/23,0.26,1,268,1,
18825457,Chambre lumineuse en plein coeur du plateau,36351965,Jerome,,Le Plateau-Mont-Royal,45.52425,-73.5859,Private room,72,4,77,2/19/24,0.94,2,65,35,"313084, expires: 2024-05-10"
18825871,Quiet room in the heart of the Plateau.,36351965,Jerome,,Le Plateau-Mont-Royal,45.52247136,-73.58515682,Private room,68,4,69,3/18/24,0.83,2,68,33,"313084, expires: 2024-05-10"
18841037,Pope 3,131206065,Wana,,Ville-Marie,45.4936666,-73.5801128,Entire home/apt,121,1,340,3/10/24,4.15,4,248,56,"307216, expires: 2024-10-12"
18853937,"Sud Mile-end; Plateau, Métro Mont-Royal, 2e",15144339,Franck,,Le Plateau-Mont-Royal,45.52145,-73.58219,Entire home/apt,88,31,24,12/26/23,0.32,4,135,4,
18888850,Warm & Comfy 1 BR near Olympic Stadium,13165668,Marianne,,Rosemont-La Petite-Patrie,45.56679,-73.58381,Entire home/apt,69,31,30,1/16/24,0.36,1,66,5,
18907170,Great location close to metro 7 mins to downtown,131764078,Christopher,,Verdun,45.45281,-73.58142,Entire home/apt,99,31,26,1/17/24,0.35,1,248,6,
18934507,Spacious & Comfy 1BR near Botanical Gardens!,66340481,Daniel,,Rosemont-La Petite-Patrie,45.5663,-73.58191,Entire home/apt,55,31,14,7/31/22,0.21,28,59,0,
18994479,Appartement lumineux Plateau MontRoyal CITQ#301398,25263775,Adam,,Le Plateau-Mont-Royal,45.53724,-73.5758,Entire home/apt,202,2,75,11/28/23,0.92,2,329,35,"301398, expires: 2024-05-31"
19006248,PRIME PLATEAU CENTRAL MONTREAL/TERRACE/AC/PARKING$,2624022,Steve,,Le Plateau-Mont-Royal,45.51786309,-73.57831183,Entire home/apt,161,2,84,3/2/24,1.02,7,124,8,"313088, expires: 2025-05-08T19:21:14Z"
19013621,Master Bedroom with office in Original Duplex,50948144,Anaëlle,,Le Plateau-Mont-Royal,45.531,-73.58192,Private room,133,2,33,3/17/24,0.4,2,171,6,"316516, expires: 2024-11-11"
19018990,Maison contemporaine lumineuse et accueillante,8912131,Annie,,Rosemont-La Petite-Patrie,45.53238,-73.61325,Entire home/apt,175,32,3,7/29/18,0.04,2,0,0,
19037319,Urbain oasis in the Mile end/ Plateau,132856273,Alain,,Le Plateau-Mont-Royal,45.523121,-73.589088,Entire home/apt,400,3,25,8/15/23,0.31,1,12,2,"312810, expires: 2024-04-24"
19039674,PETIT STUDIO,103607205,Remi Et Marie,,Le Plateau-Mont-Royal,45.52172,-73.58439,Entire home/apt,160,3,241,1/1/24,2.92,2,299,38,"295246, expires: 2025-01-01T00:00:00Z"
19040132,“El Tigre” - Cozy 2BR - Downtown,9818417,Andre,,Ville-Marie,45.49724,-73.57304,Entire home/apt,80,31,52,12/29/23,0.63,16,247,1,
19049170,Monthly rental Verdun studio with parking and yard,119975235,Tara,,Verdun,45.46203,-73.57746,Entire home/apt,60,31,231,1/29/24,2.83,2,167,7,
19057256,Studio in Montreal downtown/Best location,133033132,Alfie,,Ville-Marie,45.49604,-73.58106,Entire home/apt,57,1,113,12/30/23,1.58,5,93,21,"378915, expires: 2024-06-06"
19057633,Luxury 4 Bedroom Penthouse!,58076590,Berish,,Le Plateau-Mont-Royal,45.5244,-73.60689,Entire home/apt,264,1,251,2/24/24,3.04,25,349,15,"296457, expires: 2024-07-31"
19057653,"Westmount Luxury house, 3BR/3BATH 2 Free parkings",133037544,Amir,,Westmount,45.47768,-73.5987,Entire home/apt,257,4,159,3/3/24,1.92,2,116,15,"314916, expires: 2024-08-15"
19069949,Room#2 - Spacious and quiet home in trendy NDG !,13337147,Aurélie & Randy,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47311,-73.62295,Private room,112,32,23,8/29/21,0.28,3,89,0,
19070391,Amazing location | Now 5 bedrooms + Extra Kitchen,181445183,Max,,Le Sud-Ouest,45.48228,-73.5789,Entire home/apt,196,31,19,9/11/23,0.23,4,364,2,
19071539,Room #1 Spacious and quiet home in trendy NDG !,13337147,Aurélie & Randy,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47291,-73.62274,Private room,96,32,22,9/6/21,0.27,3,89,0,
19084710,Room #4 - Spacious and quiet home in trendy NDG !,13337147,Aurélie & Randy,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47168,-73.62344,Private room,35,32,24,8/24/21,0.29,3,51,0,
19086838,"Brand New Penthouse! Hot Tub,  AC MileEnd",58076590,Berish,,Le Plateau-Mont-Royal,45.5244,-73.60689,Entire home/apt,169,1,254,2/25/24,3.08,25,348,28,"296457, expires: 2024-07-31T19:15:22Z"
19093836,Luxuriate in the Cozy Apartment near Mount Royal,58076590,Berish,,Le Plateau-Mont-Royal,45.52433,-73.60696,Entire home/apt,131,1,113,2/17/24,1.37,25,347,8,"296457, expires: 2024-07-31T19:18:50Z"
19110133,Beautiful Antique furnished close to water Lachine,7038328,Lissa,,Lachine,45.4329,-73.67142,Entire home/apt,55,32,10,11/16/23,0.13,2,22,1,
19111529,Queen Bed - Shared Condo Bedroom in Downtown,2001815,Wilson,,Ville-Marie,45.50769,-73.56964,Private room,106,2,205,2/19/24,2.48,1,50,27,"313281, expires: 2024-05-02"
19136154,"Penthouse! 5 Star! Winterized Hot Tub, 2",58076590,Berish,,Le Plateau-Mont-Royal,45.5244,-73.60689,Entire home/apt,728,1,34,12/4/23,0.42,25,340,4,"296457, expires: 2024-07-31"
19138461,Our Vivid City Views,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.5074,-73.57286,Entire home/apt,92,1,156,3/17/24,1.89,24,59,42,"294006, expires: 2024-03-31"
19143052,Small Furnished Studio Meuble,13648338,Nader,,Ville-Marie,45.51966,-73.56256,Entire home/apt,47,31,15,8/14/22,0.19,9,179,0,
19157989,Trans Island Home for happy travelers IV,133955982,Chris And Marc,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49098,-73.64346,Private room,37,2,200,1/13/24,2.53,4,71,29,"301418, expires: 2024-04-30"
19166446,Private Room/Montreal/West Island/8km from Airport,122674986,Rachelle,,Pointe-Claire,45.46577,-73.79853,Private room,75,2,83,12/10/23,1.01,1,133,32,"296277, expires: 2024-06-01T00:00:00Z"
19172080,Liv MTL Soho-4 Stylish 1BR Artsy + Rooftop No Fees,73995257,Liv MTL,,Le Plateau-Mont-Royal,45.52061,-73.57838,Entire home/apt,151,2,82,3/19/24,1,47,358,13,"298468, expires: 2024-11-30"
19208971,"Apartment with a patio
203 rue Prince Arthur Est",91356213,Vladimir & Valentina,,Le Plateau-Mont-Royal,45.51582718,-73.57106018,Entire home/apt,78,31,83,2/20/24,1.01,3,68,5,
19228001,Hotel ZOZO 3,134609468,W,,Mercier-Hochelaga-Maisonneuve,45.54318,-73.53864,Entire home/apt,177,3,158,3/9/24,1.95,3,298,24,"295943, expires: 2024-05-31T14:52:31Z"
19228441,Quiet & clean in Plateau Mont-Royal near Park,6312297,Katherine,,Le Plateau-Mont-Royal,45.5271,-73.57466,Entire home/apt,51,32,19,12/31/23,0.23,14,365,2,
19272886,St-denis  I-3 apt In the heart of Montreal,114336380,Fred,,Le Plateau-Mont-Royal,45.52413,-73.58505,Entire home/apt,58,32,58,1/1/24,0.73,17,39,21,"308201, expires: 2024-12-31"
19303566,Two bedrooms Condo 1 King + 1 Queen Bed,11511525,Turgay,,Le Plateau-Mont-Royal,45.509048,-73.572685,Entire home/apt,175,1,7,3/16/24,0.1,4,332,5,"221252, expires: 2024-05-31"
19325377,Loft 16 pieds de plafond avec deux terrasses!,28754730,Julie,,Mercier-Hochelaga-Maisonneuve,45.59761,-73.51266,Entire home/apt,77,33,24,8/27/19,0.29,12,148,0,
19343875,Great appartment! Mountain view! Heart of Plateau!,135528481,Skander,,Le Plateau-Mont-Royal,45.51625,-73.59127,Entire home/apt,75,100,12,9/3/17,0.15,1,180,0,
19400327,CHARM OF THE PLATEAU ❤️ BEST LOCATION•DECK•AC•COZY!,2624022,Steve,,Le Plateau-Mont-Royal,45.51587,-73.57943,Entire home/apt,104,2,154,3/16/24,1.88,7,130,24,"313088, expires: 2024-05-08"
19427490,Stunning flat in the heart of Plateau Mont-Royal,35488867,Jean,,Le Plateau-Mont-Royal,45.52457809,-73.57678986,Entire home/apt,1107,3,41,12/31/23,0.51,1,144,11,"309442, expires: 2025-03-31"
19437779,The art of living at the Jean-Talon market,136276439,Diane,,Rosemont-La Petite-Patrie,45.54128,-73.6118,Entire home/apt,130,31,15,7/5/23,0.19,1,173,1,
19440943,Room in Plateau Mont-Royal!,64992076,Francis,,Le Plateau-Mont-Royal,45.53327,-73.5742,Private room,28,90,15,2/11/24,0.19,4,253,3,
19459264,"Gorgeous Downtown Condo-Balcony, Pool, FREE Garage",45643240,Chrissy,,Ville-Marie,45.49291,-73.57396,Entire home/apt,186,31,109,6/18/23,1.33,7,270,2,
19460986,Room in Plateau Mont-Royal!,64992076,Francis,,Le Plateau-Mont-Royal,45.5333,-73.57257,Private room,18,32,6,8/31/23,0.12,4,188,2,
19528566,Bright and spacious art deco loft on Ave Laurier,1656323,Nadim,,Le Plateau-Mont-Royal,45.53514,-73.58121,Entire home/apt,54,31,81,1/9/23,0.99,6,352,0,
19531776,Maison de ville chaleureuse avec terrasse,137176257,Isabelle,,Le Sud-Ouest,45.475803,-73.563736,Entire home/apt,280,2,7,1/1/24,0.67,1,257,7,"312756, expires: 2024-04-18T00:00:00Z"
19555586,Rustic & cozy 1bedroom flat in Le Plateau,15667508,Sarah & Aristide,,Le Plateau-Mont-Royal,45.51769,-73.5739,Entire home/apt,80,31,142,2/15/24,1.73,1,207,5,
19602232,Chambre discrète dans le Plateau,22215540,Sandra,,Le Plateau-Mont-Royal,45.51965,-73.57985,Private room,40,1,364,3/16/24,4.47,7,229,118,"302949, expires: 2024-06-30"
19612057,"Le Chalet St-Léo, S-Sol",137921345,Nacima & Kamal,,Saint-Léonard,45.58585,-73.58198,Entire home/apt,189,2,111,10/13/23,1.36,7,68,8,"296468, expires: 2024-09-01T02:55:35Z"
19662318,Renovated 3-bed home by Villa Maria Metro,5450306,Peter,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47914498,-73.61936931,Entire home/apt,175,4,0,,,2,15,0,"307203, expires: 2024-10-31"
19682110,Charming 2 bedroom apartement / private terrace,26186633,Jean Romain,,Ville-Marie,45.53711,-73.55688,Entire home/apt,139,31,68,6/12/22,0.88,1,89,0,
19717514,"Unwind in Style at a Luxurious, Modern Condo",58076590,Berish,,Le Plateau-Mont-Royal,45.52449,-73.60682,Entire home/apt,203,1,172,3/4/24,2.11,25,352,12,"296457, expires: 2024-07-31T19:20:16Z"
19721891,Extended Stays 1BR perfect for Business!,66340481,Daniel,,Ville-Marie,45.51049,-73.5622,Entire home/apt,55,31,2,8/25/22,0.03,28,108,0,
19728679,Appart downtown montreal,41703564,Medy,,Ville-Marie,45.51304861,-73.56651265,Entire home/apt,60,90,148,12/22/23,1.85,2,210,2,
19734354,Modern Condo Located in Montreal Village!,101498023,David,,Ville-Marie,45.52165,-73.55539,Entire home/apt,248,4,38,6/20/23,0.49,1,152,3,"253352, expires: 2024-05-31"
19750226,Condo WOW Perché au sommet du centre-ville de MTL,103479409,Ping,,Ville-Marie,45.49623,-73.56936,Entire home/apt,99,31,68,3/31/22,0.84,1,162,0,
19751687,Your home away from home,139105292,Elsa & Rawi,,Ahuntsic-Cartierville,45.57044,-73.65076,Entire home/apt,50,31,53,2/2/24,0.65,1,171,1,
19762784,Oasis familial en plein coeur de Montreal,11241121,Laetitia,,Rosemont-La Petite-Patrie,45.54695,-73.57731,Entire home/apt,410,3,19,12/27/23,0.24,4,69,5,"312696, expires: 2024-04-18"
19764537,"MTLVR #08 | Fully equipped for 8, Family focused",24290215,Yann,,Le Plateau-Mont-Royal,45.52053,-73.59402,Entire home/apt,253,2,135,2/27/24,1.66,19,192,39,"295227, expires: 2024-12-31"
19788530,APPARTEMENT CHALEUREUX ET CONVIVIAL / FEEL AT HOME,139724181,Bill,,Rosemont-La Petite-Patrie,45.57954,-73.56826,Entire home/apt,104,32,90,11/10/23,1.18,1,129,4,
19791598,"Le Laurentien MTL, Best location for best vacation",20862173,Mireille,,Ahuntsic-Cartierville,45.53105,-73.72585,Entire home/apt,95,31,18,9/18/23,0.24,1,0,3,
19798843,Magnifique appartement 2 chambres au dernier étage,6099892,Ahmed,,Mercier-Hochelaga-Maisonneuve,45.55858,-73.54489,Entire home/apt,120,31,68,10/13/23,0.84,1,79,34,"315818, expires: 2025-03-13"
19808134,Grande chambre dans grand appartement,95328441,Steven,,Le Plateau-Mont-Royal,45.53361,-73.57265,Private room,65,155,5,10/8/17,0.06,1,179,0,
19808669,"Spacious Flat in the Ville-Marie, FREE U. Parking!",40235180,Mark,,Ville-Marie,45.51577,-73.55406,Entire home/apt,65,31,90,7/1/23,1.11,1,89,3,
19829961,"La chambre qui vous fait signe, dans le Plateau",22215540,Sandra,,Le Plateau-Mont-Royal,45.51965,-73.57985,Private room,30,1,459,3/18/24,5.63,7,188,114,"314182, expires: 2024-06-27T00:00:00Z"
19839769,Hotel ZOZO 2,134609468,W,,Mercier-Hochelaga-Maisonneuve,45.54288,-73.54007,Entire home/apt,177,3,131,2/24/24,1.62,3,302,23,"295943, expires: 2024-06-01T00:00:00Z"
19936655,"Elegant Downtown Apt /King bed, Parking n Balcony",141276031,Walter,,Ville-Marie,45.50203,-73.58022,Entire home/apt,142,2,159,3/18/24,1.99,1,172,64,"313246, expires: 2024-05-01"
19947667,Downtown Sunny Utopia,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.50708,-73.57327,Entire home/apt,94,1,266,1/13/24,3.28,24,79,34,"296971, expires: 2024-11-17"
19951538,Luxurious 2Bdrm 2Parking Old Port& Downtown House,24128002,Mariam,,Ville-Marie,45.53027341,-73.54426656,Entire home/apt,161,2,278,3/7/24,3.43,1,80,42,"311764, expires: 2025-01-10"
19952340,Sunny white room with balcony,68746814,Annie,,Le Plateau-Mont-Royal,45.52266,-73.57427,Private room,62,2,279,2/22/24,3.47,10,133,46,"291745, expires: 2025-02-28"
19964276,Beautiful Apartment / Four Bedrooms in the Trendy Plateau,141542996,Pur-Plateau Urban Retreats,,Le Plateau-Mont-Royal,45.53640312,-73.57302767,Entire home/apt,148,2,187,3/10/24,2.31,1,239,39,"296522, expires: 2024-07-31"
19969925,Private room with original wooden queen bed,68746814,Annie,,Le Plateau-Mont-Royal,45.52266,-73.57427,Private room,58,2,242,3/6/24,2.99,10,128,41,"291745, expires: 2025-02-28"
19979999,Peaceful room in Hochelaga,1789044,Colin&Özge,,Mercier-Hochelaga-Maisonneuve,45.55621,-73.53295,Private room,50,31,13,3/1/24,0.16,3,74,5,
19983302,Large 2 bedroom suite in Downtown Montreal,66881070,Oxford,,Le Plateau-Mont-Royal,45.51007,-73.57564,Entire home/apt,98,31,3,6/30/22,0.09,20,242,0,
20009187,Black and white private room,68746814,Annie,,Le Plateau-Mont-Royal,45.52266,-73.57427,Private room,62,2,224,2/10/24,2.77,10,175,41,"291745, expires: 2025-02-28"
20025799,"One bedroom apartment in Downtown, near Plateau",66881070,Oxford,,Le Plateau-Mont-Royal,45.51007,-73.57564,Entire home/apt,90,31,15,12/3/23,0.19,20,204,6,
20056015,Cozy apartment in the heart of The Village,142509528,Wendy,,Ville-Marie,45.52268,-73.55666,Entire home/apt,102,1,37,3/8/24,3.18,1,115,37,"311357, expires: 2024-12-15T02:55:29Z"
20057500,Open concept in the heart of Montreal 31 days min,125900921,Franck,,Ville-Marie,45.50937,-73.56096,Entire home/apt,70,31,257,12/21/23,3.17,1,174,20,
20075945,5☆ DESIGNER 2BR IN ❤️ OF PLATEAU/AC/NICE TERRACE!!!,2624022,Steve,,Le Plateau-Mont-Royal,45.51599642,-73.57847712,Entire home/apt,215,2,113,8/30/23,1.4,7,84,19,"313088, expires: 2024-05-09T00:00:00Z"
20095771,Unique & Charming 3BR Loft - Heart Of Old Montreal,138835642,Al,,Ville-Marie,45.5076,-73.55381,Entire home/apt,541,3,82,6/13/23,1.02,1,278,1,"315947, expires: 2024-10-10"
20122505,"Clean and spacious apartment, Verdun metro station",141755088,Olga,,Verdun,45.45072,-73.57309,Entire home/apt,68,32,46,11/6/23,0.69,1,235,2,
20135370,Hotel ZOZO 1,134609468,W,,Mercier-Hochelaga-Maisonneuve,45.54376,-73.54045,Entire home/apt,177,3,185,2/19/24,2.29,3,98,42,"295943, expires: 2024-05-31"
20153204,Cozy apt in century-old house Centre-Ville/Village,2885271,Maxime,,Ville-Marie,45.51913,-73.55883,Entire home/apt,165,31,170,11/4/23,2.18,1,140,2,
20153447,Rustic Industrial Loft in Historical Building,7685881,Pat,,Ville-Marie,45.49976,-73.5571,Entire home/apt,200,31,111,10/16/23,1.38,2,51,11,
20164905,Beautiful 1 bedroom in the heart of Montreal,66881070,Oxford,,Le Plateau-Mont-Royal,45.51007,-73.57564,Entire home/apt,84,31,4,6/1/20,0.05,20,38,0,
20174258,Classic Montreal Atelier,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.50921,-73.57413,Entire home/apt,100,1,190,3/14/24,2.35,24,60,49,"294006, expires: 2024-03-31"
20195499,Grande chambre Namasté,11241121,Laetitia,,Rosemont-La Petite-Patrie,45.54861,-73.57467,Private room,26,31,18,12/22/23,0.23,4,257,4,
20267616,Stunning Downtown Studio,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.5098,-73.57499,Entire home/apt,86,1,137,1/1/24,1.7,24,68,20,"296974, expires: 2024-11-17"
20439648,"Clean, quiet, clean appartment 32 days+",111660954,Judy,,Mercier-Hochelaga-Maisonneuve,45.57096,-73.52569,Entire home/apt,71,32,117,12/1/23,1.46,11,275,2,
20455499,SLEEP 18 4 BEDROOM 2 BATHROOM MONTREAL DOWNTOWN,7250257,Stewie,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47213,-73.64582,Entire home/apt,1500,60,31,6/22/23,0.39,17,280,1,
20478865,Cozy Room with Plenty Sunlight,39159881,Lizzy,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47624,-73.63201,Private room,100,2,48,2/29/24,0.6,7,236,20,"308087, expires: 2024-09-12"
20479231,Comfy Room Close to Restaurants & Bars,39159881,Lizzy,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4756,-73.63208,Private room,105,2,43,3/8/24,0.54,7,255,17,"308087, expires: 2024-09-12"
20479413,Large and Cozy Room Near Restaurants,39159881,Lizzy,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47581,-73.6302,Private room,110,2,42,2/4/24,0.52,7,325,18,"308087, expires: 2024-09-12"
20556406,"Plaza12 - StringLights, XL Terrace, restos & shops",51144331,Norman G,,Rosemont-La Petite-Patrie,45.53711526,-73.60677129,Entire home/apt,171,3,90,3/19/24,2.2,2,305,28,"296619, expires: 2024-08-31"
20557333,Charming Mtlhomestay Accommodation,208453,Maureen,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46856,-73.60565,Private room,75,3,44,1/6/24,0.55,1,356,20,"305995, expires: 2024-07-31"
20572453,Appartement confortable - Villeray,1229488,Marilou,,Villeray-Saint-Michel-Parc-Extension,45.54743,-73.63481,Entire home/apt,91,60,31,12/12/23,0.42,2,238,3,
20601389,"10 Min & Under to Most of Verdun, 1st Floor",2657524,Sunny,,Verdun,45.45872,-73.56911,Entire home/apt,87,4,149,2/23/24,1.96,6,277,23,"296323, expires: 2024-07-31"
20601669,PETIT NID SUR LE PLATEAU- NEST ON THE PLATEAU,15638458,Catherine,,Le Plateau-Mont-Royal,45.53229,-73.56477,Private room,30,31,12,3/3/24,0.18,2,304,3,
20607226,"10 Min & Under to Most of Verdun, Ground Floor #2",2657524,Sunny,,Verdun,45.45691,-73.567,Entire home/apt,100,4,4,12/24/23,0.54,6,315,4,"296323, expires: 2024-07-31"
20619856,Studio apartment downtown Montreal,66881070,Oxford,,Le Plateau-Mont-Royal,45.50909,-73.57475,Entire home/apt,75,31,11,3/1/24,0.15,20,241,1,
20662172,Peaceful apartment for 2,57301146,Sylvain & Nathalie,,Mercier-Hochelaga-Maisonneuve,45.6114,-73.53547,Entire home/apt,51,32,115,1/6/24,1.45,1,256,3,
20677936,Magnifique! face au fleuve et parc! Wow!,17204322,Josee,,Verdun,45.44886,-73.57012,Entire home/apt,125,31,52,7/24/23,0.65,3,268,1,
20708008,Luxury Haven!,121344355,Felicia,,Pierrefonds-Roxboro,45.51552,-73.82915,Entire home/apt,718,365,4,6/18/18,0.05,1,365,0,
20728537,Corporate Stays | Le Shaughn | Trendy 1BR,38459934,Corporate Stays,,Ville-Marie,45.49091,-73.5774,Entire home/apt,168,31,6,3/7/23,0.08,102,78,0,
20730627,Private room in a house in Ville St-Laurent,31822751,Yuan,,Saint-Laurent,45.51224424,-73.66308954,Private room,25,32,11,7/17/23,0.14,7,333,1,"314144, expires: 2024-08-31"
20795323,"Face à un parc - Grand patio, 32 jrs +",12670936,Kay - Marc,,Ahuntsic-Cartierville,45.57073,-73.64147,Entire home/apt,68,45,29,10/29/23,0.37,1,130,3,
20831254,Corporate Stays | Le Shaughn | Homey 1BR,38459934,Corporate Stays,,Ville-Marie,45.49273,-73.57578,Entire home/apt,198,31,5,1/3/23,0.07,102,35,0,
20856442,Vivre comme un Montréalais! - Rosemont -,69879199,Julie,,Rosemont-La Petite-Patrie,45.55186,-73.59863,Entire home/apt,115,31,68,11/23/23,0.86,1,194,2,
20874792,Trans Island Home for happy travelers I,133955982,Chris And Marc,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49087,-73.64357,Private room,37,2,202,1/27/24,2.54,4,66,31,"301418, expires: 2024-04-30"
20881764,Trans Island Home for happy travelers II,133955982,Chris And Marc,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49084,-73.64351,Private room,36,2,168,1/25/24,2.12,4,109,25,"301418, expires: 2024-04-30"
20881976,Trans Island Home for happy travelers III,133955982,Chris And Marc,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49084,-73.64351,Private room,36,2,181,1/28/24,2.3,4,100,35,"301418, expires: 2024-04-30"
20887433,Nice Spacious Apartment,150025873,Moshe,,Outremont,45.52418,-73.61085,Entire home/apt,80,31,31,12/27/23,0.39,1,105,3,
20904430,Cozy 1 bedroom appartment,10836138,Amine,,Mercier-Hochelaga-Maisonneuve,45.59322,-73.56322,Entire home/apt,65,90,2,6/30/23,0.03,11,28,1,
20966184,Liv MTL Avenue-1277 Big 3BR + Event-Ready Rooftop,73995257,Liv MTL,,Le Plateau-Mont-Royal,45.53028846,-73.578894,Entire home/apt,328,2,116,2/18/24,1.51,47,352,23,"298470, expires: 2024-12-31"
20989609,Rare Penthouse in Old Montreal/Sq. Victoria,278707,Elodie,,Ville-Marie,45.50197,-73.55717,Entire home/apt,87,31,41,3/8/24,0.52,1,71,3,
21014939,App. Dandurand  #296326.Près du métro H-Beaugrand.,136180647,Maryse,,Mercier-Hochelaga-Maisonneuve,45.60911,-73.51665,Entire home/apt,108,2,127,2/24/24,1.62,4,344,39,"296326, expires: 2024-08-01T00:00:00Z"
21037355,"Beautiful cachet 2 bedrooms, kitchen,living room",25282125,Marlyn,,Le Sud-Ouest,45.47108,-73.58969,Entire home/apt,70,31,133,1/2/22,1.93,1,87,0,
21074676,"Bright, renovated, spacious 3 bedrooms, 2 bathroom",42772654,Martine & Albert,,Côte-Saint-Luc,45.47358,-73.66415,Entire home/apt,227,3,135,2/26/24,1.72,2,308,26,"306553, expires: 2024-11-01T00:00:00Z"
21075561,"HWY 40 & 15N; 3-Bedrooms; 1,100 ft2; CITQ #300239",151896049,Raymond,,Ahuntsic-Cartierville,45.54016,-73.65178,Private room,200,7,51,9/23/23,0.65,1,209,3,"300239, expires: 2024-09-30"
21076091,Plateau Bright Modern 2BD on Ave Laurier,1656323,Nadim,,Le Plateau-Mont-Royal,45.53502,-73.57964,Entire home/apt,81,31,67,8/8/23,0.93,6,203,1,
21081169,Cozy Plateau Apartment,28424299,Francis,,Le Plateau-Mont-Royal,45.53161,-73.56646,Entire home/apt,90,31,29,11/22/20,0.37,2,173,0,
21090217,306 - 1 Bedroom for rent at Solano Building,387422,Service,,Ville-Marie,45.51154,-73.55061,Entire home/apt,90,90,0,,,14,364,0,
21108606,Mystical 2 Floor Penthouse Loft In Old Montreal,11206990,Sam,,Ville-Marie,45.50204,-73.55738,Entire home/apt,379,1,288,3/18/24,3.66,8,320,62,"312927, expires: 2024-04-19"
21113006,Riverfront Condo Old-Port of Montreal w/ Parking,76399703,Ely,,Ville-Marie,45.51141,-73.54973,Entire home/apt,149,32,126,12/23/23,1.62,1,39,1,
21134723,Spacious & Cozy | Plateau | Wifi | HD TV | Parking,119617572,Alain,,Le Plateau-Mont-Royal,45.51798,-73.58137,Entire home/apt,110,1,188,2/24/24,2.39,6,256,47,"296087, expires: 2024-04-30"
21136120,Exotic 2 Floor Penthouse Loft With Terrace,11206990,Sam,,Ville-Marie,45.50353,-73.55722,Entire home/apt,217,1,140,3/18/24,1.78,8,248,48,"313005, expires: 2024-05-04"
21148965,Tour des Canadiens #1 condo Centre Bell balcony 33,9211981,Mitchell,,Ville-Marie,45.49732,-73.5698,Entire home/apt,80,32,35,2/4/21,0.44,1,21,0,
21153019,Little Burgundy Gem,100445818,Rebekah,,Le Sud-Ouest,45.48448,-73.57363,Entire home/apt,150,5,58,3/10/24,0.87,1,219,21,"313382, expires: 2024-05-04"
21226498,Nice little apartment 15min from downtown/Airport,153379835,Williams,,Lachine,45.4445,-73.6433,Entire home/apt,108,31,18,3/1/23,0.78,2,240,0,
21278614,Charming studio in the historic Plateau,21215937,Saladin,,Le Plateau-Mont-Royal,45.51663,-73.57319,Entire home/apt,130,32,39,9/1/22,0.66,1,234,0,
21282704,❤️WOW❤️ -7 🛏-3BR-2🚽-1🚘FreeParking ❤️,111648938,Janet,,Rosemont-La Petite-Patrie,45.54221,-73.5946,Entire home/apt,246,1,300,3/2/24,3.87,1,235,53,"297417, expires: 2025-02-28"
21374591,Spacious 2 bedroom flat trendy Villeray 1-24 March,18868751,Catherine,,Villeray-Saint-Michel-Parc-Extension,45.54095,-73.62594,Entire home/apt,200,31,11,8/27/23,0.15,1,126,5,
21383588,Bright apt with private terrace last floor,464852343,Host-Me,,Mercier-Hochelaga-Maisonneuve,45.5406,-73.54668,Entire home/apt,73,2,94,3/17/24,1.21,18,321,20,"299998, expires: 2024-11-30"
